"X","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","trialString","modalityCondition","playerId","itemId","turnString","trialLength","numModalitiesUsed","numberOfOverlaps","propOverlapsTime","propOverlapsActs","useVisual","useAcoustic","numberOfSignals","numberOfMultimodalSigs","turnModalityType"
1239,"D16_TT_Coded.eaf","D16","Visual",3,5,3,3,TRUE,2458504,2471672,"Ga3 Tu5 Ta3 {8 *3* 4} Ch3",2474550,2,"Director",1,"T1",2462410,2464510,2100,"Acoustic","Visual D16 3 5","vocal","D16 2","Visual 3","Visual vocal D16 2462410 2464510",9262,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1240,"D16_TT_Coded.eaf","D16","Visual",3,6,6,8,FALSE,2474550,2478826,"Ga3 Tu6 Ta6 {2 6 *8*} Ch8",2480519,1,"Director",1,"T1",2474000,2477500,3500,"Acoustic","Visual D16 3 6","vocal","D16 1","Visual 6","Visual vocal D16 2474000 2477500",4826,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1241,"D16_TT_Coded.eaf","D16","Visual",3,7,2,2,TRUE,2480519,2484031,"Ga3 Tu7 Ta2 {*2* 1 4} Ch2",2485476,2,"Director",1,"T1",2480515,2482615,2100,"Acoustic","Visual D16 3 7","vocal","D16 2","Visual 2","Visual vocal D16 2480515 2482615",3516,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1242,"D16_TT_Coded.eaf","D16","Visual",3,8,4,5,FALSE,2485476,2495802,"Ga3 Tu8 Ta4 {6 *5* 4} Ch5",2497294,1,"Director",1,"T1",2488400,2491600,3200,"Acoustic","Visual D16 3 8","vocal","D16 1","Visual 4","Visual vocal D16 2488400 2491600",7402,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1243,"D16_TT_Coded.eaf","D16","Visual",3,9,7,7,TRUE,2497294,2509614,"Ga3 Tu9 Ta7 {8 *7* 3} Ch7",2511126,1,"Matcher",1,"T1",2501610,2503310,1700,"Acoustic","Visual D16 3 9","vocal","D16 1","Visual 7","Visual vocal D16 2501610 2503310",8004,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1244,"D16_TT_Coded.eaf","D16","Visual",3,10,3,3,TRUE,2511126,2516658,"Ga3 Tu10 Ta3 {4 5 *3*} Ch3",2518454,1,"Director",1,"T1",2513010,2517010,4000,"Acoustic","Visual D16 3 10","vocal","D16 1","Visual 3","Visual vocal D16 2513010 2517010",3648,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1245,"D16_TT_Coded.eaf","D16","Visual",3,11,8,8,TRUE,2518454,2528725,"Ga3 Tu11 Ta8 {5 *8* 3} Ch8",2530870,2,"Director",1,"T1",2518805,2522105,3300,"Acoustic","Visual D16 3 11","vocal","D16 2","Visual 8","Visual vocal D16 2518805 2522105",9920,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1246,"D16_TT_Coded.eaf","D16","Visual",3,12,1,7,FALSE,2530870,2536569,"Ga3 Tu12 Ta1 {1 *7* 2} Ch7",2537766,1,"Director",1,"T1",2532500,2535200,2700,"Acoustic","Visual D16 3 12","vocal","D16 1","Visual 1","Visual vocal D16 2532500 2535200",4069,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1247,"D16_TT_Coded.eaf","D16","Visual",3,13,5,5,TRUE,2537766,2548421,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",2549571,2,"Director",1,"T1",2541400,2543400,2000,"Acoustic","Visual D16 3 13","vocal","D16 2","Visual 5","Visual vocal D16 2541400 2543400",7021,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1248,"D16_TT_Coded.eaf","D16","Visual",3,14,7,7,TRUE,2549571,2557129,"Ga3 Tu14 Ta7 {*7* 2 3} Ch7",2558900,1,"Director",1,"T1",2553810,2557500,3690,"Acoustic","Visual D16 3 14","vocal","D16 1","Visual 7","Visual vocal D16 2553810 2557500",3319,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1249,"D16_TT_Coded.eaf","D16","Visual",3,15,1,4,FALSE,2558900,2568716,"Ga3 Tu15 Ta1 {6 *4* 1} Ch4",2568716,2,"Director",1,"T1",2558810,2561010,2200,"Acoustic","Visual D16 3 15","vocal","D16 2","Visual 1","Visual vocal D16 2558810 2561010",9906,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
1250,"D17_TT_Coded.eaf","D17","Visual",0,0,3,3,TRUE,348980,360803,"Ga0 Tu0 Ta3 {4 5 *3*} Ch3",366650,2,"Matcher",1,"T1",353226,360429,7203,"Visual","Visual D17 0 0","visual","D17 2","Visual 3","Visual visual D17 353226 360429",7577,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1251,"D17_TT_Coded.eaf","D17","Visual",0,1,8,5,FALSE,366650,392738,"Ga0 Tu1 Ta8 {*5* 8 3} Ch5",395642,1,"Matcher",1,"T1",370211,377225,7014,"Visual","Visual D17 0 1","visual","D17 1","Visual 8","Visual visual D17 370211 377225",22527,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1252,"D17_TT_Coded.eaf","D17","Visual",0,1,8,5,FALSE,366650,392738,"Ga0 Tu1 Ta8 {*5* 8 3} Ch5",395642,2,"Director",1,"T2",381229,385229,4000,"Visual","Visual D17 0 1","visual","D17 2","Visual 8","Visual visual D17 381229 385229",22527,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1253,"D17_TT_Coded.eaf","D17","Visual",0,1,8,5,FALSE,366650,392738,"Ga0 Tu1 Ta8 {*5* 8 3} Ch5",395642,1,"Matcher",2,"T3",385411,389222,3811,"Visual","Visual D17 0 1","visual","D17 1","Visual 8","Visual visual D17 385411 389222",22527,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1255,"D17_TT_Coded.eaf","D17","Visual",0,2,4,4,TRUE,395642,420385,"Ga0 Tu2 Ta4 {6 5 *4*} Ch4",425489,2,"Matcher",2,"T1",397837,418250,20413,"Visual","Visual D17 0 2","visual","D17 2","Visual 4","Visual visual D17 397837 418250",22548,1,0,0,0,TRUE,FALSE,3,0,"unimodal visual"
1258,"D17_TT_Coded.eaf","D17","Visual",0,3,7,8,FALSE,425489,448249,"Ga0 Tu3 Ta7 {*8* 7 3} Ch8",451112,1,"Matcher",1,"T1",429399,439017,9618,"Visual","Visual D17 0 3","visual","D17 1","Visual 7","Visual visual D17 429399 439017",18850,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1259,"D17_TT_Coded.eaf","D17","Visual",0,3,7,8,FALSE,425489,448249,"Ga0 Tu3 Ta7 {*8* 7 3} Ch8",451112,2,"Director",1,"T2",440405,441418,1013,"Visual","Visual D17 0 3","visual","D17 2","Visual 7","Visual visual D17 440405 441418",18850,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1260,"D17_TT_Coded.eaf","D17","Visual",0,3,7,8,FALSE,425489,448249,"Ga0 Tu3 Ta7 {*8* 7 3} Ch8",451112,1,"Matcher",2,"T3",441418,447823,6405,"Visual","Visual D17 0 3","visual","D17 1","Visual 7","Visual visual D17 441418 447823",18850,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1261,"D17_TT_Coded.eaf","D17","Visual",0,4,6,6,TRUE,451112,464544,"Ga0 Tu4 Ta6 {2 *6* 8} Ch6",467832,2,"Matcher",1,"T1",453607,463823,10216,"Visual","Visual D17 0 4","visual","D17 2","Visual 6","Visual visual D17 453607 463823",10937,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1262,"D17_TT_Coded.eaf","D17","Visual",0,5,2,2,TRUE,467832,521183,"Ga0 Tu5 Ta2 {*2* 1 4} Ch2",523734,1,"Matcher",1,"T1",508255,515816,7561,"Visual","Visual D17 0 5","visual","D17 1","Visual 2","Visual visual D17 508255 515816",12928,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1263,"D17_TT_Coded.eaf","D17","Visual",0,6,8,6,FALSE,523734,538598,"Ga0 Tu6 Ta8 {1 8 *6*} Ch6",542447,2,"Matcher",1,"T1",523620,538039,14419,"Visual","Visual D17 0 6","visual","D17 2","Visual 8","Visual visual D17 523620 538039",14978,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1264,"D17_TT_Coded.eaf","D17","Visual",0,7,3,3,TRUE,542447,560511,"Ga0 Tu7 Ta3 {8 *3* 4} Ch3",561077,1,"Matcher",1,"T1",543215,553634,10419,"Visual","Visual D17 0 7","visual","D17 1","Visual 3","Visual visual D17 543215 553634",17296,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1265,"D17_TT_Coded.eaf","D17","Visual",0,8,2,2,TRUE,561077,569914,"Ga0 Tu8 Ta2 {5 1 *2*} Ch2",573190,2,"Matcher",1,"T1",562214,570619,8405,"Visual","Visual D17 0 8","visual","D17 2","Visual 2","Visual visual D17 562214 570619",7700,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1266,"D17_TT_Coded.eaf","D17","Visual",0,9,6,6,TRUE,573190,592301,"Ga0 Tu9 Ta6 {*6* 7 8} Ch6",591900,1,"Matcher",1,"T1",574634,585621,10987,"Visual","Visual D17 0 9","visual","D17 1","Visual 6","Visual visual D17 574634 585621",17667,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1267,"D17_TT_Coded.eaf","D17","Visual",0,10,5,7,FALSE,591900,614132,"Ga0 Tu10 Ta5 {*7* 5 6} Ch7",618285,2,"Matcher",1,"T1",595808,613443,17635,"Visual","Visual D17 0 10","visual","D17 2","Visual 5","Visual visual D17 595808 613443",18324,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1268,"D17_TT_Coded.eaf","D17","Visual",0,11,4,4,TRUE,618285,636781,"Ga0 Tu11 Ta4 {*4* 7 1} Ch4",637459,1,"Matcher",1,"T1",622428,634023,11595,"Visual","Visual D17 0 11","visual","D17 1","Visual 4","Visual visual D17 622428 634023",14353,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1269,"D17_TT_Coded.eaf","D17","Visual",0,12,1,1,TRUE,637459,648482,"Ga0 Tu12 Ta1 {*1* 7 2} Ch1",652438,2,"Matcher",1,"T1",640202,648851,8649,"Visual","Visual D17 0 12","visual","D17 2","Visual 1","Visual visual D17 640202 648851",8280,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1270,"D17_TT_Coded.eaf","D17","Visual",0,13,5,5,TRUE,652438,669012,"Ga0 Tu13 Ta5 {2 3 *5*} Ch5",669810,1,"Matcher",1,"T1",653013,667634,14621,"Visual","Visual D17 0 13","visual","D17 1","Visual 5","Visual visual D17 653013 667634",15999,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1271,"D17_TT_Coded.eaf","D17","Visual",0,14,7,7,TRUE,669810,683785,"Ga0 Tu14 Ta7 {*7* 2 3} Ch7",688539,2,"Matcher",1,"T1",672026,686026,14000,"Visual","Visual D17 0 14","visual","D17 2","Visual 7","Visual visual D17 672026 686026",11759,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1272,"D17_TT_Coded.eaf","D17","Visual",0,15,1,6,FALSE,688539,709211,"Ga0 Tu15 Ta1 {*6* 4 1} Ch6",732104,1,"Matcher",1,"T1",691026,701823,10797,"Visual","Visual D17 0 15","visual","D17 1","Visual 1","Visual visual D17 691026 701823",18185,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1273,"D17_TT_Coded.eaf","D17","Visual",1,0,2,2,TRUE,732104,749855,"Ga1 Tu0 Ta2 {5 1 *2*} Ch2",753490,2,"Matcher",1,"T1",744416,751227,6811,"Visual","Visual D17 1 0","visual","D17 2","Visual 2","Visual visual D17 744416 751227",5439,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1274,"D17_TT_Coded.eaf","D17","Visual",1,1,3,3,TRUE,753490,766707,"Ga1 Tu1 Ta3 {8 *3* 4} Ch3",768895,1,"Matcher",1,"T1",755017,761432,6415,"Visual","Visual D17 1 1","visual","D17 1","Visual 3","Visual visual D17 755017 761432",11690,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1275,"D17_TT_Coded.eaf","D17","Visual",1,2,7,7,TRUE,768895,776247,"Ga1 Tu2 Ta7 {*7* 2 3} Ch7",780170,2,"Matcher",1,"T1",770026,777837,7811,"Visual","Visual D17 1 2","visual","D17 2","Visual 7","Visual visual D17 770026 777837",6221,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1276,"D17_TT_Coded.eaf","D17","Visual",1,3,1,6,FALSE,780170,794546,"Ga1 Tu3 Ta1 {*6* 4 1} Ch6",795086,1,"Matcher",1,"T1",781026,787026,6000,"Visual","Visual D17 1 3","visual","D17 1","Visual 1","Visual visual D17 781026 787026",13520,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1277,"D17_TT_Coded.eaf","D17","Visual",1,4,5,7,FALSE,795086,815253,"Ga1 Tu4 Ta5 {*7* 5 6} Ch7",818793,2,"Matcher",1,"T1",797418,814799,17381,"Visual","Visual D17 1 4","visual","D17 2","Visual 5","Visual visual D17 797418 814799",17835,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1278,"D17_TT_Coded.eaf","D17","Visual",1,5,4,4,TRUE,818793,832273,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",832332,1,"Matcher",1,"T1",820411,827817,7406,"Visual","Visual D17 1 5","visual","D17 1","Visual 4","Visual visual D17 820411 827817",11862,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1279,"D17_TT_Coded.eaf","D17","Visual",1,6,3,3,TRUE,832332,841965,"Ga1 Tu6 Ta3 {4 5 *3*} Ch3",844928,2,"Matcher",1,"T1",836418,842607,6189,"Visual","Visual D17 1 6","visual","D17 2","Visual 3","Visual visual D17 836418 842607",5547,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1280,"D17_TT_Coded.eaf","D17","Visual",1,7,8,5,FALSE,844928,864888,"Ga1 Tu7 Ta8 {*5* 8 3} Ch5",866164,1,"Matcher",1,"T1",846410,855608,9198,"Visual","Visual D17 1 7","visual","D17 1","Visual 8","Visual visual D17 846410 855608",18478,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1281,"D17_TT_Coded.eaf","D17","Visual",1,8,6,8,FALSE,866164,879236,"Ga1 Tu8 Ta6 {2 6 *8*} Ch8",882559,2,"Matcher",1,"T1",869610,879407,9797,"Visual","Visual D17 1 8","visual","D17 2","Visual 6","Visual visual D17 869610 879407",9626,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1282,"D17_TT_Coded.eaf","D17","Visual",1,9,2,2,TRUE,882559,894567,"Ga1 Tu9 Ta2 {*2* 1 4} Ch2",895259,1,"Matcher",1,"T1",883433,889821,6388,"Visual","Visual D17 1 9","visual","D17 1","Visual 2","Visual visual D17 883433 889821",11134,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1283,"D17_TT_Coded.eaf","D17","Visual",1,10,4,4,TRUE,895259,905083,"Ga1 Tu10 Ta4 {6 5 *4*} Ch4",908367,2,"Matcher",1,"T1",896620,903836,7216,"Visual","Visual D17 1 10","visual","D17 2","Visual 4","Visual visual D17 896620 903836",8463,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1285,"D17_TT_Coded.eaf","D17","Visual",1,11,7,7,TRUE,908367,933367,"Ga1 Tu11 Ta7 {8 *7* 3} Ch7",933242,1,"Matcher",2,"T1",909028,925406,16378,"Visual","Visual D17 1 11","visual","D17 1","Visual 7","Visual visual D17 909028 925406",24339,1,0,0,0,TRUE,FALSE,2,0,"unimodal visual"
1287,"D17_TT_Coded.eaf","D17","Visual",1,12,8,8,TRUE,933242,953610,"Ga1 Tu12 Ta8 {1 *8* 6} Ch8",956806,2,"Matcher",1,"T1",937020,952815,15795,"Visual","Visual D17 1 12","visual","D17 2","Visual 8","Visual visual D17 937020 952815",16590,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1288,"D17_TT_Coded.eaf","D17","Visual",1,13,6,6,TRUE,956806,974222,"Ga1 Tu13 Ta6 {*6* 7 8} Ch6",973833,1,"Matcher",1,"T1",958013,969616,11603,"Visual","Visual D17 1 13","visual","D17 1","Visual 6","Visual visual D17 958013 969616",16209,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1289,"D17_TT_Coded.eaf","D17","Visual",1,14,1,1,TRUE,973833,982232,"Ga1 Tu14 Ta1 {*1* 7 2} Ch1",985389,2,"Matcher",1,"T1",975823,983215,7392,"Visual","Visual D17 1 14","visual","D17 2","Visual 1","Visual visual D17 975823 983215",6409,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1290,"D17_TT_Coded.eaf","D17","Visual",1,15,5,5,TRUE,985389,1002429,"Ga1 Tu15 Ta5 {2 3 *5*} Ch5",1008344,1,"Matcher",1,"T1",986228,996016,9788,"Visual","Visual D17 1 15","visual","D17 1","Visual 5","Visual visual D17 986228 996016",16201,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1291,"D17_TT_Coded.eaf","D17","Visual",2,0,7,7,TRUE,1008344,1022191,"Ga2 Tu0 Ta7 {*7* 2 3} Ch7",1027596,2,"Matcher",1,"T1",1013817,1023831,10014,"Visual","Visual D17 2 0","visual","D17 2","Visual 7","Visual visual D17 1013817 1023831",8374,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1292,"D17_TT_Coded.eaf","D17","Visual",2,1,1,1,TRUE,1027596,1039532,"Ga2 Tu1 Ta1 {6 4 *1*} Ch1",1038959,1,"Matcher",1,"T1",1028823,1033026,4203,"Visual","Visual D17 2 1","visual","D17 1","Visual 1","Visual visual D17 1028823 1033026",10709,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1293,"D17_TT_Coded.eaf","D17","Visual",2,2,3,3,TRUE,1038959,1049606,"Ga2 Tu2 Ta3 {4 5 *3*} Ch3",1052556,2,"Matcher",1,"T1",1042201,1049634,7433,"Visual","Visual D17 2 2","visual","D17 2","Visual 3","Visual visual D17 1042201 1049634",7405,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1294,"D17_TT_Coded.eaf","D17","Visual",2,3,8,5,FALSE,1052556,1081820,"Ga2 Tu3 Ta8 {*5* 8 3} Ch5",1081573,1,"Matcher",1,"T1",1053607,1060823,7216,"Visual","Visual D17 2 3","visual","D17 1","Visual 8","Visual visual D17 1053607 1060823",28213,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1295,"D17_TT_Coded.eaf","D17","Visual",2,3,8,5,FALSE,1052556,1081820,"Ga2 Tu3 Ta8 {*5* 8 3} Ch5",1081573,2,"Director",1,"T2",1070202,1072823,2621,"Visual","Visual D17 2 3","visual","D17 2","Visual 8","Visual visual D17 1070202 1072823",28213,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1296,"D17_TT_Coded.eaf","D17","Visual",2,3,8,5,FALSE,1052556,1081820,"Ga2 Tu3 Ta8 {*5* 8 3} Ch5",1081573,1,"Matcher",2,"T1",1073019,1080613,7594,"Visual","Visual D17 2 3","visual","D17 1","Visual 8","Visual visual D17 1073019 1080613",28213,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1297,"D17_TT_Coded.eaf","D17","Visual",2,4,5,7,FALSE,1081573,1117717,"Ga2 Tu4 Ta5 {*7* 5 6} Ch7",1121866,2,"Matcher",1,"T1",1085214,1099445,14231,"Visual","Visual D17 2 4","visual","D17 2","Visual 5","Visual visual D17 1085214 1099445",32503,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1298,"D17_TT_Coded.eaf","D17","Visual",2,4,5,7,FALSE,1081573,1117717,"Ga2 Tu4 Ta5 {*7* 5 6} Ch7",1121866,1,"Director",1,"T2",1103391,1106405,3014,"Visual","Visual D17 2 4","visual","D17 1","Visual 5","Visual visual D17 1103391 1106405",32503,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1299,"D17_TT_Coded.eaf","D17","Visual",2,4,5,7,FALSE,1081573,1117717,"Ga2 Tu4 Ta5 {*7* 5 6} Ch7",1121866,2,"Matcher",2,"T3",1108239,1119428,11189,"Visual","Visual D17 2 4","visual","D17 2","Visual 5","Visual visual D17 1108239 1119428",32503,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1300,"D17_TT_Coded.eaf","D17","Visual",2,5,4,4,TRUE,1121866,1132058,"Ga2 Tu5 Ta4 {*4* 7 1} Ch4",1131860,1,"Matcher",1,"T1",1122404,1126431,4027,"Visual","Visual D17 2 5","visual","D17 1","Visual 4","Visual visual D17 1122404 1126431",9654,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1301,"D17_TT_Coded.eaf","D17","Visual",2,6,6,8,FALSE,1131860,1144948,"Ga2 Tu6 Ta6 {2 6 *8*} Ch8",1148177,2,"Matcher",1,"T1",1135188,1145823,10635,"Visual","Visual D17 2 6","visual","D17 2","Visual 6","Visual visual D17 1135188 1145823",9760,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1302,"D17_TT_Coded.eaf","D17","Visual",2,7,2,2,TRUE,1148177,1162305,"Ga2 Tu7 Ta2 {*2* 1 4} Ch2",1163683,1,"Matcher",1,"T1",1148607,1157040,8433,"Visual","Visual D17 2 7","visual","D17 1","Visual 2","Visual visual D17 1148607 1157040",13698,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1303,"D17_TT_Coded.eaf","D17","Visual",2,9,5,5,TRUE,1174081,1193065,"Ga2 Tu9 Ta5 {2 3 *5*} Ch5",1192506,1,"Matcher",1,"T1",1174418,1191432,17014,"Visual","Visual D17 2 9","visual","D17 1","Visual 5","Visual visual D17 1174418 1191432",18647,1,0,0,0,TRUE,FALSE,2,0,"unimodal visual"
1305,"D17_TT_Coded.eaf","D17","Visual",2,10,2,2,TRUE,1192506,1202602,"Ga2 Tu10 Ta2 {5 1 *2*} Ch2",1206144,2,"Matcher",1,"T1",1197215,1203836,6621,"Visual","Visual D17 2 10","visual","D17 2","Visual 2","Visual visual D17 1197215 1203836",5387,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1306,"D17_TT_Coded.eaf","D17","Visual",2,11,3,3,TRUE,1206144,1216504,"Ga2 Tu11 Ta3 {8 *3* 4} Ch3",1216194,1,"Matcher",1,"T1",1206824,1211040,4216,"Visual","Visual D17 2 11","visual","D17 1","Visual 3","Visual visual D17 1206824 1211040",9680,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1307,"D17_TT_Coded.eaf","D17","Visual",2,12,8,8,TRUE,1216194,1233231,"Ga2 Tu12 Ta8 {1 *8* 6} Ch8",1236672,2,"Matcher",1,"T1",1220216,1232023,11807,"Visual","Visual D17 2 12","visual","D17 2","Visual 8","Visual visual D17 1220216 1232023",13015,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1308,"D17_TT_Coded.eaf","D17","Visual",2,13,6,6,TRUE,1236672,1252504,"Ga2 Tu13 Ta6 {*6* 7 8} Ch6",1253576,1,"Matcher",1,"T1",1237215,1246418,9203,"Visual","Visual D17 2 13","visual","D17 1","Visual 6","Visual visual D17 1237215 1246418",15289,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1309,"D17_TT_Coded.eaf","D17","Visual",2,14,4,4,TRUE,1253576,1267200,"Ga2 Tu14 Ta4 {6 5 *4*} Ch4",1269648,2,"Matcher",1,"T1",1256810,1266229,9419,"Visual","Visual D17 2 14","visual","D17 2","Visual 4","Visual visual D17 1256810 1266229",10390,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1310,"D17_TT_Coded.eaf","D17","Visual",2,15,7,7,TRUE,1269648,1290399,"Ga2 Tu15 Ta7 {8 *7* 3} Ch7",1342950,1,"Matcher",1,"T1",1270999,1281026,10027,"Visual","Visual D17 2 15","visual","D17 1","Visual 7","Visual visual D17 1270999 1281026",19400,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1311,"D17_TT_Coded.eaf","D17","Visual",3,0,8,8,TRUE,1342950,1360189,"Ga3 Tu0 Ta8 {1 *8* 6} Ch8",1364821,2,"Matcher",1,"T1",1346607,1358026,11419,"Visual","Visual D17 3 0","visual","D17 2","Visual 8","Visual visual D17 1346607 1358026",13582,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1312,"D17_TT_Coded.eaf","D17","Visual",3,1,6,6,TRUE,1364821,1388773,"Ga3 Tu1 Ta6 {*6* 7 8} Ch6",1388637,1,"Matcher",1,"T1",1365418,1377026,11608,"Visual","Visual D17 3 1","visual","D17 1","Visual 6","Visual visual D17 1365418 1377026",23355,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1313,"D17_TT_Coded.eaf","D17","Visual",3,2,5,5,TRUE,1388637,1426315,"Ga3 Tu2 Ta5 {7 *5* 6} Ch5",1427052,2,"Matcher",1,"T1",1393391,1406810,13419,"Visual","Visual D17 3 2","visual","D17 2","Visual 5","Visual visual D17 1393391 1406810",32924,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1314,"D17_TT_Coded.eaf","D17","Visual",3,2,5,5,TRUE,1388637,1426315,"Ga3 Tu2 Ta5 {7 *5* 6} Ch5",1427052,1,"Director",1,"T2",1408418,1413621,5203,"Visual","Visual D17 3 2","visual","D17 1","Visual 5","Visual visual D17 1408418 1413621",32924,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1315,"D17_TT_Coded.eaf","D17","Visual",3,2,5,5,TRUE,1388637,1426315,"Ga3 Tu2 Ta5 {7 *5* 6} Ch5",1427052,2,"Matcher",2,"T3",1415026,1422229,7203,"Visual","Visual D17 3 2","visual","D17 2","Visual 5","Visual visual D17 1415026 1422229",32924,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1316,"D17_TT_Coded.eaf","D17","Visual",3,3,4,4,TRUE,1427052,1439988,"Ga3 Tu3 Ta4 {*4* 7 1} Ch4",1440875,1,"Matcher",1,"T1",1427608,1432202,4594,"Visual","Visual D17 3 3","visual","D17 1","Visual 4","Visual visual D17 1427608 1432202",12380,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1317,"D17_TT_Coded.eaf","D17","Visual",3,4,2,2,TRUE,1440875,1450755,"Ga3 Tu4 Ta2 {5 1 *2*} Ch2",1453899,2,"Matcher",1,"T1",1443431,1451620,8189,"Visual","Visual D17 3 4","visual","D17 2","Visual 2","Visual visual D17 1443431 1451620",7324,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1318,"D17_TT_Coded.eaf","D17","Visual",3,5,3,3,TRUE,1453899,1469779,"Ga3 Tu5 Ta3 {8 *3* 4} Ch3",1470970,1,"Matcher",1,"T1",1454039,1460229,6190,"Visual","Visual D17 3 5","visual","D17 1","Visual 3","Visual visual D17 1454039 1460229",15740,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1319,"D17_TT_Coded.eaf","D17","Visual",3,6,6,6,TRUE,1470970,1496097,"Ga3 Tu6 Ta6 {2 *6* 8} Ch6",1498411,2,"Matcher",1,"T1",1474202,1484824,10622,"Visual","Visual D17 3 6","visual","D17 2","Visual 6","Visual visual D17 1474202 1484824",21895,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
1320,"D17_TT_Coded.eaf","D17","Visual",3,6,6,6,TRUE,1470970,1496097,"Ga3 Tu6 Ta6 {2 *6* 8} Ch6",1498411,1,"Director",1,"T2",1486026,1488824,2798,"Visual","Visual D17 3 6","visual","D17 1","Visual 6","Visual visual D17 1486026 1488824",21895,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
